timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.63,1012.59,37.81,23069.24,902,2027,32656,12113,57330,39086,57330,54353,57330,60000,57330,32358
1000,32.63,1012.62,37.69,25029.25,508,1633,26115,10773,57330,39365,57330,56689,57330,60000,57330,32079
2000,32.63,1012.62,37.56,26884.41,446,1462,20519,9074,57330,40062,57330,58048,57330,60000,56524,31208
3000,32.64,1012.61,37.44,28466.89,400,1254,15061,7306,57330,39260,57330,56723,57330,60000,49901,27618
4000,32.64,1012.61,37.31,28505.46,678,1466,7346,5475,57330,34938,57330,56689,57330,60000,51542,28559
5000,32.64,1012.6,37.21,27356.37,1649,1926,3765,4161,51363,28454,57330,57699,57330,60000,57211,31522
6001,32.64,1012.6,37.13,25987.73,2290,2286,1890,3098,41667,24690,57330,58431,57330,57386,57330,32846
7001,32.64,1012.6,37.09,24734.96,6269,3474,1852,2988,40354,23609,57330,58571,57330,56828,57330,34763
8001,32.65,1012.59,37.05,23690.43,15474,5927,1851,2937,46082,26502,57330,57560,57330,58187,57330,38319
9001,32.65,1012.58,37.04,23120.0,6854,4141,3058,3359,54347,30302,57330,56445,57330,59756,57330,40375
