timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.33,33.19,21228.4,3522,2937,3161,3364,1782,2184,918,946,2418,2341,2793,3349
1000,32.33,33.18,20974.18,3522,2960,3193,3439,1755,2161,926,955,2430,2346,2806,3429
2000,32.34,33.18,20828.67,3606,3001,3223,3484,1741,2147,963,986,2344,2318,2786,3409
3000,32.34,33.17,20644.53,3625,3006,3191,3469,1717,2108,959,1022,2254,2302,2776,3304
4000,32.34,33.17,20705.55,3714,3059,3149,3369,1715,2110,973,1010,2187,2295,2786,3379
5000,32.34,33.17,20828.67,3792,3068,3181,3424,1696,2106,962,1009,2175,2295,2793,3314
6001,32.34,33.16,21121.73,3848,3123,3220,3464,1688,2078,969,1020,2089,2228,2759,3289
7001,32.34,33.16,21401.34,3917,3188,3203,3529,1665,2053,952,1022,2042,2189,2776,3314
8001,32.34,33.15,21800.94,3991,3294,3264,3544,1642,2048,962,1045,2046,2233,2774,3284
9001,32.34,33.13,22192.29,4037,3384,3272,3499,1606,2016,928,1020,2025,2217,2761,3339
