timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.71,33.98,64552.73,529,16,473,12,490,4,506,7,523,7,468,12
1000,31.71,33.97,65508.51,529,16,467,13,488,3,517,14,526,15,459,10
2000,31.71,33.96,66757.03,527,17,474,9,485,5,514,15,526,15,460,0
3000,31.72,33.95,68054.08,517,20,467,6,485,8,509,7,532,12,458,15
4000,31.72,33.94,69574.84,521,23,475,17,482,9,513,12,524,19,468,11
5001,31.73,33.93,70390.45,517,16,477,9,489,6,513,11,524,15,456,12
6001,31.73,33.94,71104.93,511,22,463,19,487,8,517,7,533,20,466,14
7001,31.73,33.91,72578.29,517,24,475,12,490,6,511,10,516,19,465,14
8001,31.73,33.91,73530.55,516,27,477,18,485,5,516,6,522,21,453,12
9001,31.74,33.91,74640.45,515,25,471,11,480,7,522,9,521,13,454,10
