timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,36.25,1011.52,31.13,24376.7,1929,905,1602,861,632,250,400,239,601,441,624,422
1000,36.25,1011.53,31.14,24208.4,1931,910,1612,882,631,250,400,242,585,432,618,422
2000,36.25,1011.53,31.14,24042.4,1953,931,1602,889,629,253,400,237,574,429,609,424
3000,36.25,1011.54,31.14,24028.67,1975,941,1621,893,619,249,400,236,570,417,601,415
4000,36.25,1011.53,31.14,23905.8,1982,940,1623,871,612,243,400,247,565,413,603,410
5000,36.25,1011.54,31.12,24056.14,1986,942,1632,891,600,240,400,239,546,412,595,415
6001,36.25,1011.54,31.12,24576.04,2015,965,1635,907,597,240,400,240,543,395,587,393
7001,36.25,1011.54,31.11,24925.45,2019,983,1650,903,586,234,400,234,534,392,574,396
8001,36.25,1011.51,31.1,25530.43,2027,969,1639,914,586,237,400,232,523,380,569,385
9001,36.25,1011.52,31.08,26100.58,2051,984,1640,929,561,229,400,222,516,372,562,377
