timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.38,33.06,16509.24,3949,3740,2281,2976,752,1050,541,516,2864,2473,3601,4287
1000,32.38,33.06,16291.68,3895,3815,2271,3006,751,1034,551,520,2931,2563,3637,4412
2000,32.38,33.05,16116.78,3814,3710,2288,3006,747,1030,577,530,3002,2558,3620,4397
3000,32.38,33.05,15933.5,3785,3670,2278,2988,749,1017,578,531,3014,2565,3669,4497
4000,32.38,33.06,15849.39,3728,3610,2266,2953,745,1030,599,542,3056,2616,3687,4527
5000,32.39,33.06,15730.76,3669,3620,2258,3015,749,1007,618,551,3149,2588,3723,4562
6001,32.39,33.06,15544.6,3601,3564,2256,2983,754,1001,636,558,3255,2618,3716,4608
7001,32.39,33.07,15430.47,3542,3590,2258,2981,753,990,656,572,3299,2671,3716,4713
8001,32.39,33.06,15229.21,3385,3424,2300,2990,757,1004,679,599,3299,2685,3750,4557
9001,32.39,33.07,15054.67,3264,3344,2295,2990,759,997,700,610,3341,2722,3780,4688
