timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.53,31.91,131553.71,400,105,400,103,400,30,400,21,400,49,400,123
1000,32.53,31.91,130229.01,400,105,400,102,400,31,400,24,400,54,400,115
2002,32.53,31.91,130128.21,400,102,400,101,400,30,400,26,400,54,400,122
3002,32.54,31.89,130128.21,400,101,400,100,400,28,400,30,400,51,400,115
4002,32.54,31.91,129626.56,400,102,400,101,400,31,400,26,400,46,400,115
5002,32.54,31.91,129526.69,400,104,400,97,400,29,400,30,400,49,400,113
6002,32.54,31.91,129327.42,400,109,400,101,400,31,400,28,400,51,400,113
7002,32.54,31.89,129526.69,400,109,400,106,400,28,400,31,400,48,400,117
8002,32.54,31.9,129726.58,400,105,400,104,400,31,400,34,400,46,400,112
9002,32.55,31.9,130329.96,400,104,400,98,400,30,400,34,400,42,400,109
