timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.26,33.12,156687.36,400,37,414,25,434,7,476,44,509,49,411,0
1000,32.0,35.64,33848.71,400,45,418,21,452,10,483,58,526,52,418,6
2000,31.86,35.61,38493.93,400,40,418,24,457,17,497,61,531,60,429,10
3000,31.79,35.53,43735.76,410,47,408,20,463,20,516,73,548,69,426,9
4000,31.74,35.41,47729.66,410,49,419,25,470,23,536,79,579,82,435,12
5001,31.72,35.31,50030.55,418,50,412,25,469,25,541,92,588,87,427,13
6001,31.71,35.19,51723.63,416,50,406,25,474,27,568,107,609,105,451,20
7001,31.72,35.1,51979.49,422,55,410,31,485,36,585,115,636,126,444,23
8001,31.72,35.01,51375.91,421,59,417,26,494,41,600,129,645,135,451,26
9001,31.73,34.91,50390.43,429,60,425,36,493,49,605,140,655,149,454,28
