timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.9,33.58,131966.75,421,79,400,64,400,7,400,9,404,50,400,56
1000,31.9,33.58,131553.71,422,81,400,64,400,3,400,10,400,50,400,55
2000,31.9,33.59,132278.23,425,90,400,57,400,7,400,9,400,49,400,57
3000,31.9,33.57,132486.71,416,88,400,58,400,7,400,8,400,57,400,57
4000,31.9,33.57,132486.71,422,84,400,60,400,3,400,2,400,47,400,55
5000,31.9,33.57,132174.24,418,83,400,57,400,4,400,2,400,51,400,57
6001,31.9,33.57,132800.66,413,83,400,56,400,5,400,9,400,51,400,55
7001,31.9,33.57,132800.66,409,90,400,52,400,6,400,10,400,51,400,51
8001,31.9,33.57,133010.79,409,83,400,55,400,6,400,10,400,51,403,59
9001,31.9,33.57,133221.58,403,86,400,59,400,2,400,12,400,54,400,51
