timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.43,32.83,27517.39,4710,4447,4023,4648,1729,2327,814,1227,3115,2884,3127,4502
1000,32.43,32.83,27808.38,4764,4653,3991,4688,1696,2320,795,1207,3112,2858,3115,4422
2000,32.43,32.82,28199.78,4847,4638,3964,4723,1674,2311,776,1176,3056,2902,3098,4332
3000,32.43,32.82,28778.42,4960,4713,3991,4653,1657,2274,752,1159,3022,2872,3041,4387
4000,32.43,32.82,29197.81,5244,4773,3991,4673,1638,2263,737,1130,2941,2801,3009,4257
5000,32.43,32.81,29608.75,5441,4899,3971,4728,1607,2230,717,1105,2842,2766,2990,4322
6001,32.44,32.82,30225.59,5586,4969,3954,4783,1575,2210,697,1086,2786,2821,2936,4317
7001,32.44,32.82,30666.19,5852,5074,3976,4743,1582,2203,686,1051,2705,2757,2891,4267
8001,32.44,32.8,31096.82,6107,5084,3998,4723,1533,2147,667,1042,2715,2727,2894,4211
9001,32.44,32.81,31563.38,6211,5124,3954,4713,1517,2173,664,1013,2651,2738,2938,4166
