timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.5,1012.62,37.52,22477.1,33641,10683,13944,6538,57330,34938,57330,50379,57330,60000,57330,41561
1000,32.51,1012.64,37.5,20932.4,17294,6829,26171,9468,57330,35809,57330,50449,57330,60000,57330,36646
2000,32.51,1012.63,37.52,19298.59,7381,4638,32925,10920,57330,36541,57330,49822,57330,60000,57330,36820
3000,32.52,1012.62,37.6,18070.68,8441,4919,36774,11505,57330,36855,57330,49891,57330,60000,57330,36018
4000,32.52,1012.61,37.67,17645.86,12897,6157,42084,12496,57330,37866,57330,47103,57330,60000,57330,37552
5000,32.53,1012.61,37.74,17735.2,23717,8522,51900,14072,57330,38842,57330,43164,57330,60000,57330,39922
6001,32.53,1012.63,37.78,17542.76,38027,11640,57330,16707,57330,39818,57330,39504,57330,60000,57330,42571
7001,32.53,1012.63,37.81,16853.45,50498,13734,57330,24585,57330,40480,57330,36471,57330,59756,57330,41456
8001,32.54,1012.62,37.88,15766.16,46500,13182,57330,30092,57330,41142,57330,36402,57330,57699,57330,32916
9001,32.54,1012.62,37.97,14645.53,30150,10841,57330,34101,57330,41177,57330,29883,57330,56549,57330,30894
