timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,36.42,1011.5,31.25,27863.63,953,343,667,239,400,59,400,0,400,18,400,0
1000,36.42,1011.51,31.25,27753.35,978,371,672,240,400,62,400,9,400,15,400,0
2000,36.41,1011.53,31.25,27553.43,992,381,666,247,400,60,400,16,400,24,400,0
3000,36.41,1011.53,31.26,27197.22,1041,386,676,255,400,61,400,22,400,29,400,0
4000,36.41,1011.51,31.28,26764.7,1083,407,674,253,400,60,400,28,400,31,400,0
5000,36.41,1011.51,31.27,26428.47,1091,411,682,255,400,59,400,30,400,38,400,13
6001,36.41,1011.53,31.29,25844.06,1137,424,694,264,400,61,400,39,400,40,400,20
7001,36.41,1011.52,31.3,25300.15,1156,437,699,276,400,62,400,46,400,39,400,23
8001,36.41,1011.52,31.3,24691.42,1167,436,695,287,400,61,400,60,400,46,400,33
9001,36.4,1011.51,31.32,24222.33,1191,446,695,284,400,60,400,58,400,45,400,36
