timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,30.98,34.8,83128.64,400,0,400,0,400,0,400,0,400,0,400,0
1000,30.98,34.79,84126.93,400,0,400,0,400,0,400,0,400,0,400,0
2000,30.99,34.76,84720.43,400,0,400,0,400,0,400,0,400,0,400,0
3000,31.0,34.76,85670.16,400,0,400,0,400,0,400,0,400,0,400,0
4000,31.0,34.74,86641.43,400,0,400,0,400,0,400,0,400,0,400,0
5001,31.01,34.73,87000.11,400,0,400,0,400,0,400,0,400,0,400,0
6001,31.02,34.71,88094.17,400,0,400,0,400,0,400,0,400,0,400,0
7001,31.02,34.69,88745.17,400,0,400,0,400,0,400,0,400,0,400,0
8001,31.03,34.68,89121.51,400,0,400,0,400,0,400,0,400,0,400,0
9001,31.03,34.67,90269.92,400,0,400,0,400,0,400,0,400,0,400,0
