timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.56,33.64,120004.07,400,65,400,38,400,16,400,44,400,0,400,45
1000,31.56,33.65,120089.79,400,54,400,38,400,16,400,58,400,3,400,41
2000,31.56,33.63,120089.79,400,59,400,45,400,14,400,54,400,6,400,41
3000,31.57,33.63,120433.88,400,61,400,43,400,16,400,50,400,3,400,39
4000,31.57,33.62,120520.21,400,61,400,44,400,16,400,52,400,4,400,43
5000,31.57,33.63,120004.07,400,63,400,41,400,23,400,56,400,0,400,37
6001,31.57,33.62,120089.79,400,64,400,45,400,19,400,55,400,2,400,39
7001,31.58,33.63,120175.62,400,59,400,55,400,17,400,50,400,0,400,38
8001,31.58,33.62,120089.79,400,63,400,45,400,21,400,50,400,0,400,36
9001,31.58,33.61,120261.59,400,65,400,59,400,22,400,57,400,0,400,38
