timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.31,32.37,129327.42,400,87,400,83,400,12,400,6,400,76,400,125
1000,32.31,32.35,129626.56,400,94,400,84,400,12,400,8,400,73,400,127
2000,32.31,32.35,130027.57,400,87,400,92,400,9,400,11,400,78,400,126
3000,32.31,32.34,129526.69,400,93,400,87,400,9,400,8,400,76,400,128
4000,32.31,32.33,130329.96,400,91,400,81,400,9,400,6,400,79,400,132
5000,32.31,32.34,130532.33,400,97,400,84,400,8,400,7,400,77,400,131
6001,32.31,32.33,130735.34,400,95,400,84,400,8,400,14,400,73,400,128
7001,32.32,32.31,130633.76,400,92,400,85,400,6,400,5,400,76,400,127
8001,32.32,32.3,130938.97,400,99,400,78,400,5,400,6,400,69,400,131
9001,32.32,32.29,130633.76,400,95,400,84,400,8,400,1,400,76,400,130
