timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.51,31.94,130633.76,400,108,400,95,400,13,400,7,400,58,400,124
1000,32.51,31.93,131041.03,400,106,400,92,400,15,400,2,400,65,400,128
2000,32.51,31.92,131041.03,400,112,400,92,400,11,400,7,400,60,400,133
3000,32.51,31.92,130837.08,400,109,400,98,400,19,400,3,400,59,400,132
4000,32.52,31.92,131143.25,400,108,400,99,400,13,400,0,400,62,400,127
5001,32.52,31.92,130938.97,400,113,400,100,400,11,400,0,400,62,400,137
6001,32.52,31.9,130837.08,400,113,400,97,400,16,400,5,400,60,400,126
7001,32.52,31.91,131553.71,400,110,400,98,400,10,400,4,400,62,400,120
8001,32.52,31.9,131143.25,400,110,400,102,400,19,400,3,400,60,400,133
9001,32.52,31.9,132070.41,400,117,400,107,400,19,400,2,400,60,400,132
