timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,36.27,1011.51,31.18,21710.86,1651,688,1461,783,735,319,500,347,868,647,741,503
1000,36.27,1011.51,31.17,21869.0,1684,720,1491,793,735,315,491,341,853,622,721,508
2000,36.27,1011.52,31.17,22168.88,1686,736,1487,793,730,307,473,329,828,603,718,497
3000,36.27,1011.49,31.17,22405.22,1700,757,1505,806,717,305,454,313,818,589,710,497
4000,36.27,1011.49,31.16,22525.29,1731,760,1521,802,712,299,452,317,806,580,706,489
5000,36.26,1011.49,31.15,22818.77,1740,785,1542,818,711,294,443,306,790,571,699,488
6001,36.26,1011.49,31.15,22968.4,1742,783,1558,830,697,294,430,309,770,552,688,476
7001,36.26,1011.49,31.15,23120.0,1761,804,1543,822,691,289,417,290,762,562,692,474
8001,36.26,1011.48,31.15,23507.91,1777,805,1553,836,685,281,405,289,745,543,691,488
9001,36.26,1011.49,31.13,24056.14,1807,819,1566,828,683,285,400,273,721,536,695,471
