timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,36.13,1011.55,30.91,27391.99,2057,1268,1117,880,400,91,400,281,624,533,785,727
1000,36.12,1011.53,30.92,26901.6,2018,1260,1083,874,400,81,400,273,633,544,795,766
2000,36.12,1011.53,30.92,26345.72,1977,1226,1061,873,400,85,400,284,646,550,811,763
3000,36.12,1011.53,30.93,25812.35,1936,1229,1055,864,400,82,400,293,668,552,815,795
4000,36.12,1011.54,30.93,25407.1,1885,1202,1031,836,400,82,400,283,682,561,820,806
5000,36.12,1011.54,30.92,24940.23,1844,1199,1019,830,400,81,400,289,716,585,835,806
6001,36.12,1011.54,30.94,24561.69,1784,1181,1010,822,400,78,404,301,725,615,840,821
7001,36.12,1011.54,30.94,24042.4,1762,1169,1003,826,400,79,409,301,755,624,853,837
8001,36.12,1011.54,30.94,23730.52,1731,1158,982,821,400,81,420,314,774,659,860,854
9001,36.12,1011.55,30.98,23196.55,1707,1127,964,812,400,74,438,326,800,691,863,866
