timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.4,33.09,13763.19,2366,2865,2158,2953,1051,1165,1830,1471,3593,2930,3787,4793
1000,32.4,33.09,13790.28,2276,2814,2182,2946,1130,1224,1928,1600,3603,2944,3812,4783
2000,32.4,33.09,13826.57,2246,2798,2175,2965,1192,1241,2011,1741,3527,2907,3785,4803
3000,32.4,33.08,13835.67,2190,2778,2173,2971,1251,1285,2089,1847,3561,2960,3728,4708
4000,32.4,33.08,13872.2,2150,2729,2227,2969,1312,1329,2192,1949,3527,2907,3758,4848
5000,32.4,33.09,13872.2,2170,2771,2219,2946,1381,1402,2273,1990,3532,2930,3770,4883
6001,32.4,33.1,13817.48,2175,2766,2251,2937,1439,1482,2352,2097,3490,2944,3718,4808
7001,32.4,33.09,13881.36,2175,2736,2214,2983,1503,1573,2384,2117,3527,2921,3728,4738
8001,32.4,33.09,13872.2,2150,2697,2258,2992,1562,1635,2415,2152,3490,2911,3714,4818
9001,32.4,33.09,13817.48,2227,2738,2200,3034,1626,1739,2415,2226,3510,2928,3701,4728
