timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.78,33.8,91647.72,513,40,463,15,473,19,499,32,510,37,452,26
1000,31.78,33.8,91847.99,517,39,464,19,476,18,492,24,506,43,453,30
2000,31.79,33.79,92862.61,525,42,466,19,481,24,500,24,510,39,460,30
3000,31.79,33.79,93378.38,512,42,468,23,476,22,497,26,506,40,461,32
4000,31.79,33.79,94215.62,513,45,457,18,464,18,497,25,509,40,460,34
5001,31.79,33.79,94533.47,515,44,453,20,467,16,488,25,510,42,451,27
6001,31.79,33.79,94960.62,517,45,464,28,473,15,481,32,494,39,448,35
7001,31.79,33.78,95175.65,516,49,452,30,463,17,480,34,499,43,450,33
8001,31.79,33.77,95309.46,514,41,458,20,466,20,476,32,489,35,445,33
9001,31.8,33.78,94932.74,510,40,446,18,458,21,476,27,493,37,451,33
