timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.7,31.41,134500.5,400,99,400,84,400,10,400,23,400,35,400,119
1000,32.7,31.39,134716.05,400,99,400,88,400,10,400,20,400,36,400,117
2000,32.7,31.39,135585.18,400,101,400,90,400,8,400,22,400,40,400,118
3000,32.7,31.41,135475.92,400,99,400,87,400,11,400,24,400,38,400,116
4000,32.7,31.39,134500.5,400,99,400,86,400,3,400,24,400,34,400,119
5000,32.7,31.39,134608.19,400,100,400,89,400,9,400,26,400,38,400,119
6001,32.7,31.39,134608.19,400,104,400,81,400,9,400,24,400,37,400,125
7001,32.7,31.4,134392.99,400,102,400,85,400,5,400,18,400,32,400,119
8001,32.7,31.38,135149.21,400,104,400,80,400,5,400,22,400,40,400,120
9001,32.7,31.38,134608.19,400,101,400,85,400,9,400,24,400,37,400,119
