timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.58,1014.09,34.37,17368.79,57330,32288,57330,38772,57330,34310,57330,31835,57330,36193,54347,25073
1000,32.58,1014.09,34.38,17397.54,57330,32498,57330,38458,57330,34136,57330,32010,57330,36018,54675,25282
2000,32.58,1014.09,34.38,17368.79,57330,31975,57330,38389,57330,34345,57330,33021,57330,37413,54884,24829
3000,32.58,1014.09,34.38,17368.79,57330,30476,57330,37970,57330,34833,57330,33718,57330,37587,55361,25282
4000,32.58,1014.09,34.38,17283.09,57330,29221,57330,38284,57330,35461,57330,34728,57330,38145,55510,24968
5000,32.58,1014.09,34.38,17354.44,57330,27583,57330,37901,57330,35321,57330,34380,57330,38702,56256,25526
6001,32.58,1014.09,34.38,17311.56,56166,26607,57330,38423,57330,35286,57330,35077,57330,38249,56614,25282
7001,32.58,1014.09,34.37,17240.55,55749,25805,57330,38179,57330,35356,57330,34798,57330,38389,54347,24585
8001,32.58,1014.09,34.38,17283.09,56763,26642,57330,38911,57330,35948,57330,33648,57330,38528,52914,23400
9001,32.59,1014.09,34.38,17226.42,57330,27896,57330,38946,57330,35774,57330,32777,57330,38005,51900,23016
